value_1,value_2,value_3,value_4,value_5,value_6,x,y
-83.93949317,-79.16316156,-84.79245163,-37.03064798,-75.77037054,-83.81058675,1.69583879,3.094889423
-75.34217755,-79.13677244,-78.54309958,-48.23644637,-82.97623415,-85.06409512,1.672114782,3.033317507
-76.14775076,-74.30167189,-85.64022473,-64.6138276,-76.57336147,-86.12964154,1.979624349,4.097973554
-71.56109316,-71.21337945,-85.03295801,-59.6277134,-76.44642586,-85.33452191,1.917845808,4.024296162
-75.83251637,-77.36709348,-82.97812862,-64.89623516,-73.17400938,-82.83520724,1.359491196,4.028443605
-73.32944005,-72.94961276,-84.20513207,-59.84284951,-74.15459777,-85.313634,1.931695156,4.298895058
-76.80765961,-74.41888144,-82.17597119,-63.1435339,-75.64273956,-81.11910402,1.916510908,4.170542009
-74.93600153,-75.58094927,-82.63732268,-65.75903057,-77.38703542,-79.4511735,1.661634358,4.100433829
-74.44244313,-73.37927223,-85.5668746,-63.36555077,-76.55198343,-86.06525134,1.997385547,4.30098048
-78.39036348,-75.21230745,-85.48016282,-61.09959556,-76.05958214,-81.96063205,1.702571898,4.065529527
-74.29438605,-80.93201067,-85.30190472,-62.46476589,-75.25893567,-83.63369556,1.063541756,4.080988189
-73.54824147,-75.74741479,-82.21696069,-66.20356797,-75.84383284,-81.21465842,1.280137671,4.090063234
-72.71329446,-77.57980306,-82.70490624,-64.07399787,-77.5154114,-83.89231734,1.328824058,4.200016202
-73.7882493,-79.35050356,-84.3205184,-62.89666532,-74.28277274,-83.98263557,1.190634036,4.223777362
-77.75501481,-76.20569257,-84.82615134,-64.06926348,-77.96172598,-80.83618609,1.686990838,4.119296519
-71.22435411,-73.90407312,-85.00714089,-61.0072109,-74.12327827,-78.41492724,1.580033952,4.188910589
-70.95769163,-77.35535735,-82.54700236,-63.56111197,-75.33873422,-83.14748551,1.07553476,4.158249208
-77.45293045,-74.74267054,-85.27288934,-64.30086343,-75.11237117,-78.41588161,1.940867355,4.104048599
-73.11274136,-71.62721025,-85.69271183,-64.51388805,-74.35028111,-86.29634586,1.945273107,4.099893144
-71.50491393,-79.4420588,-84.90382721,-60.29708816,-72.66576146,-82.43798275,1.015589507,4.064293615
-73.57388203,-77.81805674,-81.93885692,-64.32366757,-78.08702791,-80.78837622,1.089674397,4.055451509
-71.39756956,-73.99857717,-83.93900403,-66.27321436,-77.63120809,-82.38790301,1.573405687,4.30023172
-73.63529742,-79.68133082,-85.59186307,-65.72087644,-74.76177106,-83.90997929,1.278260088,4.139845861
-70.73571372,-75.32208428,-83.47366925,-61.34215592,-72.38807367,-85.5892746,1.33416471,4.058608348
-75.35191413,-77.26604007,-85.45870537,-62.58576034,-78.30354274,-83.65454735,1.469287187,4.311999914
-70.60820024,-79.17579623,-85.32272737,-59.11003305,-74.73939572,-83.43201641,1.119418243,4.089468009
-74.0117732,-76.1873288,-85.21458398,-63.85078191,-75.35536092,-83.70787368,1.789203814,4.804456567
-76.81577067,-79.18798363,-83.29299791,-62.7667038,-74.45749032,-81.89080966,1.256747215,4.07252698
-69.37570857,-74.83502927,-83.92406587,-59.61525558,-78.66205205,-81.61094229,1.30341303,4.025378691
-75.29040595,-78.7931324,-82.98085199,-63.57567935,-74.57338537,-83.24557287,1.248239044,4.126519438
-69.44195082,-72.28930326,-85.63161849,-63.42096685,-75.07737291,-86.03984262,1.727248974,4.046340985
-76.80765961,-74.41888144,-82.17597119,-63.1435339,-75.64273956,-81.11910402,1.916510908,4.170542009
-73.84727859,-71.79539218,-82.32254062,-62.66016631,-73.08982642,-80.28151729,1.887382627,4.045621641
-75.29040595,-78.7931324,-82.98085199,-63.57567935,-74.57338537,-83.24557287,1.248239044,4.126519438
-71.23003434,-76.68805361,-85.25774442,-65.8361253,-72.87073365,-81.73377461,1.25069761,4.304251561
-76.26685823,-77.68356966,-83.87433283,-63.96135836,-77.04320608,-78.28220725,1.14171818,4.103365568
-74.11625426,-73.86078985,-85.21649809,-62.49000891,-79.1458248,-78.80891717,1.464045595,4.143168842
-71.43701632,-77.70519612,-84.63682045,-60.01290618,-78.65017498,-84.78994025,1.325580567,4.123800439
-70.92687624,-76.31074188,-83.54835361,-59.61436062,-76.02031837,-85.71137438,1.543214989,4.182741291
-72.10624917,-72.33625417,-85.11936772,-67.46133684,-77.92500167,-82.22466367,1.900352923,4.075482833
-72.38743201,-71.16915851,-85.68804527,-63.68360965,-74.07984478,-86.29522985,1.930332017,4.059863756
-74.02502431,-74.4911592,-84.71844085,-62.83705144,-71.7048644,-81.78390078,1.718680077,4.407291211
-73.15575732,-78.29733239,-85.12719863,-65.61802148,-74.1089832,-80.78456732,1.232643614,4.409335956
-74.18141448,-75.16094371,-84.79106895,-60.67884831,-73.1630133,-78.98135634,1.52394392,4.279826394
-75.03579159,-73.70419469,-85.11635199,-59.47538747,-75.55729755,-77.58215365,1.470522941,4.006854109
-71.30359726,-79.02215148,-84.83870534,-62.62240543,-75.00576326,-84.35481934,1.243142855,4.273981131
-74.89264423,-73.47085702,-82.52063766,-62.21372663,-75.64069789,-79.7330889,1.900653739,4.325789313
-68.56783874,-72.60538647,-84.80834766,-63.19350078,-76.90725875,-83.96444399,1.640723893,4.058632978
-78.35992256,-74.41002703,-84.1260186,-60.25049387,-76.35415151,-81.27804953,1.774934755,4.010220288
-77.08810675,-75.72246333,-83.01847361,-60.87230577,-76.18818222,-82.04283552,1.665447746,4.221372115
-71.51049473,-71.79551758,-85.58500134,-61.34090452,-76.18741242,-86.20261767,1.951027436,4.138907831
-72.99343505,-72.25573699,-84.3379118,-59.16859119,-76.97577042,-84.83197744,1.924121046,4.151284441
-74.2195986,-80.04563249,-85.28409619,-66.2902361,-75.434778,-83.41312839,1.302874006,4.077482821
-75.18851149,-74.33513432,-84.43098134,-66.50211005,-73.30087827,-83.75234582,1.767026694,4.228311378
-76.83691577,-76.35084552,-84.26639341,-63.39996426,-76.57599245,-84.23660413,1.769618352,4.239801819
-74.78011177,-75.0144098,-85.50109531,-57.48855634,-76.7539979,-80.57667013,1.282549734,4.105951696
-69.61089947,-75.69672196,-84.70589492,-60.69325103,-74.59919742,-79.01451527,1.222104351,4.115416363
-72.88019505,-76.72939843,-85.20963798,-61.50954126,-76.96564421,-82.08698438,1.468041478,4.708192446
-74.46896025,-77.88369489,-84.37475163,-60.01882805,-76.66897843,-82.28776073,1.157290267,4.40188483
-76.26660802,-75.33236039,-85.48645275,-62.61722936,-77.57889888,-85.25576794,1.825324952,4.182882369
-73.44206364,-79.54082233,-82.1209804,-62.75150298,-77.01071051,-83.57908469,1.066094594,4.004037758
-74.76845139,-73.79187303,-85.61500043,-64.1127467,-77.1411025,-86.12777922,1.978488866,4.222344192
-71.32213256,-74.99928238,-82.89503831,-63.20325046,-76.3921494,-80.56819769,1.532366156,4.494672755
-71.71202515,-73.4050168,-85.33127546,-65.53632988,-75.3162015,-84.84585285,1.819841763,4.506757957
-75.44413829,-76.55614793,-84.44221243,-67.56647958,-75.26070876,-81.46226276,1.783760612,4.308172166
-70.92687624,-76.31074188,-83.54835361,-59.61436062,-76.02031837,-85.71137438,1.543214989,4.182741291
-74.69552311,-77.85276514,-85.39070022,-58.72756972,-78.40360826,-82.47354739,1.010066053,4.148285778
-70.72170537,-76.50455177,-81.93314527,-62.30224862,-75.81610743,-82.26471474,1.168478774,4.193856903
-72.74579835,-75.33165114,-83.19462377,-64.30067747,-76.0527994,-85.37697353,1.575053109,4.334862457
-72.97588401,-75.57122507,-82.0417684,-64.46385531,-77.85108435,-79.86847253,1.349956677,4.117553784
-74.02502431,-74.4911592,-84.71844085,-62.83705144,-71.7048644,-81.78390078,1.718680077,4.407291211
-71.99336045,-74.46520857,-81.05063706,-61.25580742,-77.29577549,-84.47726991,1.511208872,4.000226684
-71.72817602,-77.04266382,-84.93907436,-63.82148056,-72.52411765,-80.14033175,1.228592382,4.29367877
-72.74579835,-75.33165114,-83.19462377,-64.30067747,-76.0527994,-85.37697353,1.575053109,4.334862457
-78.01234004,-74.99817379,-83.34285048,-59.87835555,-75.53428499,-82.75215945,1.787662223,4.038054057
-75.83251637,-77.36709348,-82.97812862,-64.89623516,-73.17400938,-82.83520724,1.359491196,4.028443605
-72.15945241,-76.91302886,-84.47805885,-63.66820543,-78.75284583,-82.20439826,1.382350947,4.462235048
-73.57388203,-77.81805674,-81.93885692,-64.32366757,-78.08702791,-80.78837622,1.089674397,4.055451509
-71.51784191,-74.26174157,-85.68803719,-65.26586293,-78.30846856,-86.28684683,1.776357544,4.054129638
-73.29799333,-79.24357331,-84.39533522,-64.30318414,-77.14361972,-85.5845354,1.362097951,4.034661801
-74.81701833,-72.85218866,-85.4683357,-62.20885663,-73.91099646,-85.90341863,1.958837078,4.238671382
-72.61153919,-79.84461591,-85.63422879,-60.75653582,-75.71498814,-84.04937645,1.133190763,4.195681288
-78.32149818,-77.28597568,-85.00882887,-62.1986246,-74.22161603,-80.41139823,1.526906094,4.05972802
-74.21459444,-76.98446878,-83.78416919,-67.01363801,-78.5995003,-80.56450056,1.555326097,4.07552199
-72.17477312,-72.9693415,-85.6386369,-63.07173921,-71.99714491,-86.26420149,1.71642485,4.089968946
-72.04368713,-78.52716775,-85.65331662,-63.09323965,-78.63408458,-85.32886789,1.389167185,4.107636028
-71.20653961,-76.32283503,-84.87290902,-62.14581205,-77.03076023,-83.51093202,1.719157424,4.706618893
-71.83567615,-76.62959579,-85.33185374,-67.21690519,-72.57030272,-82.49983138,1.231422641,4.121482786
-71.99336045,-74.46520857,-81.05063706,-61.25580742,-77.29577549,-84.47726991,1.511208872,4.000226684
-73.24830459,-71.56702164,-85.67945033,-65.28948067,-74.4448828,-86.24600303,1.941608052,4.039304174
-71.30359726,-79.02215148,-84.83870534,-62.62240543,-75.00576326,-84.35481934,1.243142855,4.273981131
-76.37421254,-77.37519631,-84.01500323,-63.50246667,-79.48877144,-83.5064542,1.554550324,4.030848191
-73.25227147,-75.57802123,-83.37810409,-62.27534353,-79.31252626,-79.25336,1.099453935,4.178444068
-69.82957497,-72.25381691,-85.15056051,-59.80022444,-75.74525388,-85.56063305,1.790224759,4.04132345
-74.22380741,-74.02312768,-85.22131165,-62.37885325,-79.37404477,-79.38304146,1.46122636,4.176590243
-70.73571372,-75.32208428,-83.47366925,-61.34215592,-72.38807367,-85.5892746,1.33416471,4.058608348
-69.95640244,-72.85689142,-84.96607063,-60.61401381,-77.54602525,-84.69684659,1.811476631,4.168858577
-71.43625575,-78.4625775,-85.38964866,-63.98403465,-73.82821025,-82.55622375,1.211849229,4.39048516
-72.10624917,-72.33625417,-85.11936772,-67.46133684,-77.92500167,-82.22466367,1.900352923,4.075482833
-71.1488674,-76.07352012,-82.30190049,-62.69273369,-79.23379857,-80.34389728,1.059669805,4.020537468
-71.1267977,-72.32362988,-85.0566914,-60.05706935,-76.47791728,-85.25405351,1.917447402,4.212271094
-77.28999177,-74.44320512,-82.72746856,-61.97629778,-76.4146385,-80.07827848,1.81807597,4.106867902
-35.8944788,-55.65954947,-85.6702529,-87.78693779,-86.1901574,-86.2964456,2.122959139,0.994008777
-34.3745209,-81.45580839,-71.15757159,-87.31753706,-86.59034935,-85.98982995,2.062406748,0.909670528
-45.74054301,-65.00090251,-82.79453361,-86.20893656,-86.41912578,-86.05527598,2.210424005,0.983768065
-45.14803963,-61.92911286,-81.29435139,-86.52835726,-85.88121598,-85.68498033,2.316635497,0.953406523
-32.60535545,-82.19475253,-31.55470327,-87.79958932,-86.59994355,-86.25056855,2.995462405,0.99228995
-37.57680702,-55.45801134,-84.96513377,-87.78538613,-86.58723254,-86.18849809,2.179649776,0.992475565
-33.18005261,-55.40493598,-85.6996834,-87.76708974,-86.59726295,-86.28720794,2.074149752,0.989987535
-34.33807664,-55.57399249,-85.6822157,-87.79671653,-86.38127159,-86.2985607,2.093525696,0.991246317
-34.82813377,-55.40599186,-83.02447763,-87.53265573,-86.55891267,-86.09475958,2.150712512,0.970634259
-39.0583919,-80.25774864,-57.14776431,-87.73944466,-86.59810631,-85.0384147,2.86900242,0.994795268
-32.75122528,-80.35927488,-61.20154712,-87.78207554,-86.59219429,-86.18348891,2.426841147,0.947156245
-32.81913283,-75.88603995,-60.45227416,-81.69120415,-86.21835068,-86.1048983,2.33068606,0.912732632
-33.16577582,-55.40004153,-85.7,-87.79862656,-86.59908822,-86.29995529,2.07441138,0.989964148
-38.91657512,-80.96834923,-67.98248007,-78.28504189,-81.59828581,-74.59492482,2.093662756,0.955977558
-32.61859827,-82.19918453,-31.50180589,-87.78782888,-86.6,-86.29942566,2.995005235,0.992182724
-32.6,-55.4,-85.69998385,-87.79997288,-86.59991105,-86.29969391,2.06385077,0.988863814
-34.49516773,-61.67468626,-85.68541074,-87.7126713,-85.76016331,-83.24410434,2.019814528,0.969748835
-61.18032868,-70.03321543,-77.98224971,-83.20366188,-80.73741407,-83.08328791,2.505724242,0.900695108
-39.40036545,-79.78080919,-70.60198432,-79.73793029,-85.40608117,-76.85746859,2.027568987,0.910247737
-39.03146882,-82.1979673,-65.85954538,-87.7961102,-86.50231827,-85.19869806,2.476938311,0.985471349
-32.60005965,-82.19999281,-31.50010984,-87.8,-86.6,-86.29968016,2.99424722,0.992149795
-39.68234863,-63.18684845,-62.58619279,-87.21966832,-86.51392249,-86.19861102,2.79746894,0.881164736
-32.6145154,-55.4,-85.7,-87.79990508,-86.6,-86.29902499,2.064125937,0.988892421
-62.13521333,-69.1877939,-82.66469855,-83.90460252,-81.37326476,-74.70867769,2.705633573,0.981999736
-32.60853691,-82.2,-31.50005169,-87.79847159,-86.59988453,-86.28807462,2.994844209,0.99217931
-44.88587427,-78.3327197,-73.73079629,-84.88603874,-84.26103828,-85.03550515,2.184958397,0.977007935
-32.6138062,-55.40001118,-85.69999192,-87.79926195,-86.6,-86.29348618,2.064162952,0.988896268
-44.90668631,-76.09161233,-75.00323289,-83.450298,-85.3619352,-78.60252634,2.228639704,0.973474196
-56.4486861,-63.88170981,-80.45015131,-85.66953107,-85.55432553,-80.93516248,2.802452003,0.90850309
-32.6003314,-82.19986662,-31.57659363,-87.78353809,-86.59463454,-86.2767786,2.994563792,0.992332891
-32.63812447,-82.17177306,-31.5141176,-87.64667256,-86.5996707,-86.27007563,2.996039892,0.992491021
-32.60657501,-55.40004153,-85.69946857,-87.7185738,-86.59997776,-84.68010634,2.081507877,0.991141911
-32.60275395,-82.19961263,-31.94012663,-87.73726343,-86.54651557,-86.2082545,2.995359481,0.993091377
-32.60349298,-82.19935145,-31.50376362,-87.79921739,-86.59974255,-86.29730196,2.994442956,0.992159105
-32.62698936,-81.42810061,-37.28413196,-87.7980028,-86.59802591,-86.18117777,2.978619966,0.994190766
-35.12883453,-80.3801266,-60.32004685,-82.07172258,-86.59059141,-86.17673262,2.393301078,0.952540803
-34.9573606,-79.18442142,-71.82565383,-84.75326641,-85.11079846,-79.16281134,2.000916679,0.859296081
-32.89304538,-55.480498,-85.69989178,-87.79961451,-86.59996835,-86.2996492,2.068127338,0.989124071
-37.06618309,-82.1539005,-60.59881289,-87.70753397,-86.48444622,-86.22126839,2.598388207,0.986715069
-34.38727324,-74.48891804,-71.41757447,-87.76153012,-86.59322154,-86.10352091,2.12355275,0.874205329
-34.73455915,-69.15423802,-66.55516663,-86.21742709,-86.58848816,-86.24603914,2.346623942,0.874881592
-32.61471424,-82.19129095,-31.50331457,-87.59060948,-86.59957918,-86.26365982,2.994713984,0.992713765
-32.60801661,-82.18269612,-31.62063278,-87.68262609,-86.5995749,-86.29040123,2.994250653,0.992519153
-39.20758238,-82.19101939,-70.72723682,-87.77617304,-86.59893939,-86.29388856,2.252557363,0.97184402
-37.60390244,-82.19061205,-63.38841321,-79.63469757,-86.33446726,-86.29580419,2.235197378,0.963524072
-38.71333632,-57.26046505,-85.69827649,-87.75450795,-86.59896848,-86.28255128,2.161286091,0.997519367
-32.71356478,-82.19924682,-31.50202234,-87.79813646,-86.57949183,-86.29960277,2.999184695,0.992221689
-35.19197321,-55.40054312,-85.69923597,-87.77623503,-86.59992473,-86.19170857,2.115347058,0.994342515
-34.57125759,-55.44343982,-85.69950572,-87.7990508,-86.59974511,-86.29776797,2.101240758,0.992727897
-37.09760993,-55.40714359,-85.7,-87.35884099,-84.30526551,-86.25133205,2.132808893,0.995918612
-34.62571685,-55.69297996,-85.6989323,-87.79395221,-86.59948082,-86.29454545,2.098531985,0.991956276
-39.76934161,-81.85689509,-76.95484713,-87.73358478,-86.41263214,-86.26991054,2.029024071,0.974478501
-33.89810095,-82.19878757,-59.92480901,-87.79851033,-86.51757046,-86.04278829,2.506025031,0.972066361
-39.37190135,-82.05796598,-67.74154887,-85.62070518,-86.58408237,-86.18482159,2.307111254,0.967635114
-32.60485172,-82.19057531,-31.60721622,-87.794452,-86.59851002,-86.26819955,2.995033279,0.992309111
-38.09268036,-82.18242216,-68.14555125,-87.77145027,-86.59986058,-86.27316402,2.321421072,0.966778968
-36.29525628,-55.67477913,-85.68988185,-87.79099806,-86.30445556,-86.29351541,2.131746356,0.995268724
-32.60019884,-82.19980432,-31.85134406,-87.79852389,-86.58721201,-86.258489,2.994624221,0.99265187
-32.61907549,-82.19309362,-31.57278155,-87.78093843,-86.59997006,-86.29681187,2.99502121,0.992257024
-36.46934166,-73.5875602,-61.26554152,-87.67978622,-73.69231852,-84.70893877,2.550927146,0.959034448
-33.27657671,-82.19990096,-37.10974569,-87.78781532,-86.59879399,-86.29918147,2.999310885,0.99811766
-32.65447583,-55.43002801,-85.69568719,-87.75459318,-86.54103121,-86.29971455,2.063285397,0.988735173
-42.68005047,-80.20880177,-66.13981202,-87.160037,-85.3136905,-86.28311015,2.578952047,0.995319386
-37.0522841,-60.08238869,-78.21127301,-86.92954122,-86.01872685,-73.22677628,2.473662748,0.994240097
-32.66467307,-55.40371556,-85.7,-87.79973267,-86.59997862,-86.2994824,2.064993063,0.988973817
-32.76473322,-82.19999201,-56.83398857,-87.79993607,-86.59735619,-86.29650063,2.568324748,0.978784593
-33.65363908,-82.18475437,-64.02105284,-87.7763532,-86.57357639,-86.14540334,2.339278244,0.951221848
-32.86110487,-55.4040606,-85.69983686,-87.78892918,-86.59993671,-85.85946925,2.073489803,0.98981426
-32.96168532,-55.40053034,-85.69948795,-87.71666377,-86.55873562,-86.22666963,2.069600245,0.989578651
-66.83538433,-72.20750337,-81.99833497,-80.42743399,-81.67119385,-76.56897231,2.549280295,0.977097145
-32.62596865,-82.19324617,-59.99384149,-87.74170725,-86.57527165,-86.2996664,2.453433174,0.965471583
-38.97570715,-82.07879214,-74.80626655,-87.76851549,-86.59952444,-86.02645902,2.084749547,0.962961885
-56.40498083,-71.71412343,-69.1263496,-81.35703399,-77.22276737,-80.80980752,2.839639438,0.969254943
-63.47962271,-69.4278159,-74.40072157,-76.05532496,-78.79850573,-76.04790781,2.185599705,0.839908822
-37.15954893,-57.80123119,-77.56892874,-83.07889192,-82.54547796,-85.09902523,2.155781156,0.910288901
-33.90934873,-81.91542239,-71.86392964,-87.43102117,-86.12946514,-85.23430569,2.024267617,0.90441664
-33.12429094,-82.19318308,-56.5383751,-87.7745284,-86.59992473,-86.29248709,2.591113065,0.981116244
-36.73413172,-79.17199601,-73.06498514,-86.5551558,-86.15312604,-85.86599511,2.02080091,0.891769445
-34.13337967,-56.91917958,-85.67201517,-87.78301893,-86.59992131,-86.29997249,2.069922055,0.986108559
-32.70151501,-76.76939584,-70.017141,-87.41836189,-86.50313768,-86.25764812,2.09133325,0.876317837
-70.9223526,-67.54326279,-79.832298,-79.82097788,-81.85541667,-82.76334713,2.879187775,0.861272292
-41.21703403,-81.75973136,-71.11882573,-87.69944056,-86.59757857,-85.95419824,2.317902855,0.991732774
-36.50519934,-68.92442743,-65.27015179,-84.43952351,-86.51341614,-85.76486235,2.417978049,0.876564146
-40.20092621,-77.60713305,-73.21282418,-87.71375804,-75.72126881,-85.65322802,2.061059803,0.939205412
-33.40586982,-67.75803223,-85.18785746,-87.68051072,-86.55351471,-75.04224969,2.048071669,0.991203914
-32.6,-82.2,-31.50025198,-87.8,-86.6,-86.3,2.994237881,0.992149319
-32.6,-82.2,-31.50003231,-87.79994576,-86.6,-86.3,2.994237884,0.992149209
-32.60043414,-55.63226421,-85.69227086,-87.78286784,-84.89344713,-86.26545164,2.050787932,0.985818838
-32.64693975,-82.19984585,-31.50053627,-87.79818489,-86.59777786,-86.2985521,2.996296251,0.992171322
-33.95665302,-64.07696376,-84.29331053,-85.86080148,-86.58619759,-77.51804031,2.031406,0.966882551
-43.77994993,-79.85042248,-77.2877737,-84.69834625,-86.19382761,-83.94384325,2.028682152,0.992685509
-34.72886567,-55.41823757,-85.47846031,-85.84839402,-86.59674463,-86.20511624,2.070402053,0.992809118
-32.72230716,-57.1903965,-85.69980294,-87.79791563,-86.59994526,-86.27231454,2.039257907,0.98216743
-32.60064955,-82.19999361,-31.50001938,-87.79980435,-86.59970064,-86.29995013,2.994266681,0.992150401
-32.9376123,-82.19999201,-61.80352055,-87.79990702,-86.59927468,-86.29954775,2.399349699,0.958761655
-34.18701706,-79.76312033,-63.62939125,-81.83520614,-85.89752792,-75.67018007,2.399532406,0.964665617
-32.62241602,-82.11831033,-70.37524664,-87.00875132,-86.57821141,-86.27015989,2.031530327,0.905126893
-43.17384582,-72.4856019,-71.97199873,-87.64558582,-86.57790093,-85.94569313,2.441354199,0.923580173
-32.60895448,-82.19960145,-31.56135502,-87.79595135,-86.6,-86.29996389,2.994539222,0.992227274
-32.7288424,-82.19973563,-31.50067196,-87.79461278,-86.59024842,-86.29551702,2.999905088,0.992219386
-37.24189897,-82.01064208,-50.84821402,-87.53591983,-86.54119116,-85.40790902,2.963494716,1.010212857
-66.52428584,-80.85929363,-71.85745881,-68.10398279,-86.40764388,-73.76245389,2.853888201,1.957955452
-58.01713471,-81.11390073,-85.21272156,-84.92643996,-80.27301532,-81.28254455,2.247270737,1.458283049
-62.6969825,-77.25553075,-84.95571665,-87.65422552,-85.70600403,-86.06212168,2.663621588,1.341325719
-63.90840862,-82.02063065,-85.69261007,-86.71104609,-85.76835734,-86.16924035,2.721935884,1.540776523
-61.31584717,-81.26091226,-80.07954012,-84.55050676,-78.92571162,-81.25000123,2.66907665,1.516402572
-52.1601841,-81.59961792,-85.03613366,-87.71131335,-85.33955985,-86.28107415,2.223615893,1.276542475
-53.67337477,-82.19440349,-85.47554634,-87.66996874,-85.63239376,-86.15927874,2.279523469,1.323496407
-37.98802035,-82.19893773,-33.70750136,-87.79792725,-57.9004653,-86.28189096,2.948988568,1.139886076
-38.96965907,-55.5379806,-85.69324164,-85.00805407,-86.59723131,-56.25887507,2.821558016,1.332782362
-33.90415897,-82.1991374,-44.10105832,-87.74415194,-86.5851789,-86.2956821,2.939748381,1.002480837
-49.81375976,-82.19900641,-85.66220231,-87.01896398,-86.38895841,-86.2562862,2.11633099,1.246277335
-60.67841564,-82.17543511,-81.1426712,-87.75319068,-86.50913608,-86.11449708,2.859746992,1.41967087
-68.10226226,-77.29786916,-85.34203165,-77.27147414,-86.59260998,-85.5343095,2.415832094,1.83688231
-46.17714171,-82.19712307,-85.66187441,-87.78616681,-86.59983834,-86.29889602,2.032322977,1.16873887
-66.67282345,-70.01957759,-80.70088567,-68.88783349,-80.62178845,-71.62526336,2.018124147,1.996213787
-62.16609998,-82.18798432,-85.52825958,-86.8481925,-85.6442255,-85.91161766,2.63845453,1.506313514
-61.19316719,-81.59555333,-85.67997369,-87.53350421,-82.69235637,-85.98871909,2.510965013,1.4753198
-39.61573355,-81.55459348,-77.66781816,-81.44014745,-85.52329514,-65.22022796,2.413570606,1.226063917
-45.57576339,-82.02775108,-85.49708456,-87.79334008,-86.56729316,-85.42991811,2.026010796,1.153174011
-49.38300366,-82.19988818,-85.6993555,-87.79821976,-86.5991173,-86.29985727,2.140611317,1.235240323
-54.38668737,-81.94838244,-85.69292343,-87.51942499,-86.59885899,-86.22515467,2.314003843,1.334707244
-49.57083228,-82.19840739,-85.69749146,-87.79119565,-86.58002556,-80.22881345,2.281776654,1.269991487
-35.86959052,-75.02917941,-85.64625782,-85.14214365,-86.28038154,-66.278062,2.212198322,1.155287288
-53.16423552,-77.53010222,-83.74154987,-86.14018901,-85.52649491,-83.31858855,2.261170325,1.211408153
-83.85902052,-82.18251002,-85.61952484,-22.80012398,-86.51593508,-28.60154763,2.567466928,1.957325048
-63.42884035,-75.34522349,-69.6051268,-65.33229558,-74.59278418,-65.81056974,2.70792722,1.891851016
-65.9284817,-81.03971807,-83.58761959,-83.44889163,-85.60421845,-82.88009896,2.934157304,1.607667491
-64.60855297,-82.19509916,-85.41114812,-85.83564951,-84.71152599,-86.04975436,2.707589403,1.580573549
-59.39184251,-81.87219902,-83.27386808,-82.16238512,-85.73265515,-85.43117169,2.315469305,1.496893568
-53.90396748,-82.19916376,-85.65625967,-87.72139429,-86.06796629,-80.95550356,2.431746248,1.357810254
-65.1860919,-82.17035058,-85.58759872,-87.55940198,-86.565219,-85.85288149,2.892584435,1.556302314
-58.92412848,-81.877135,-85.43122935,-86.29281713,-85.85921356,-82.80279289,2.531390995,1.449828902
-65.64273047,-82.10172209,-85.39889295,-87.49875172,-86.58136842,-86.26732599,2.916656221,1.561511461
-58.33549588,-82.19879875,-85.38080497,-87.24897935,-86.57654181,-86.25898424,2.483461559,1.417759976
-57.06786401,-78.72565005,-85.6249732,-87.69769712,-85.21187412,-85.99429402,2.376410237,1.314097307
-55.11942344,-81.71734663,-76.84214217,-81.93182348,-86.0359805,-83.711956,2.431551473,1.308064258
-36.77779722,-60.70374389,-84.77574796,-85.92435359,-58.23900872,-85.62648318,2.063710437,1.172557273
-47.76026812,-82.19772849,-85.69928927,-87.79022126,-86.59663258,-86.27895733,2.084602736,1.201726406
-88.17327079,-82.13868203,-38.39771004,-22.89979427,-86.5892494,-64.65943568,2.765077662,1.72457161
-88.19675723,-82.19217511,-31.96214298,-29.67890053,-86.53888777,-86.17134686,2.736153688,1.57924262
-56.54579678,-71.4642095,-67.64017353,-57.02339022,-76.44063701,-66.89083073,2.517505728,1.842615112
-54.84755464,-81.39023414,-85.58923662,-87.69539966,-86.58246067,-82.27285185,2.43877695,1.347814999
-54.4596952,-82.1999377,-85.69991601,-87.8,-86.59399475,-86.29861229,2.330326251,1.338707588
-88.09999619,-55.40153351,-85.47175849,-22.80131726,-86.59971432,-32.29759483,2.566328691,1.873814292
-54.27635045,-82.16788099,-85.6856078,-87.74396791,-86.49306877,-85.94820718,2.325017541,1.335853785
-65.23385519,-82.19984505,-85.39835344,-87.76134609,-86.59958859,-86.29936891,2.90171053,1.551351147
-57.00837407,-82.19924203,-84.90532296,-87.7986653,-86.54826129,-86.28958614,2.466051504,1.380639896
-53.69969139,-81.59228903,-85.11226854,-87.51398935,-86.51825044,-86.10884649,2.302213325,1.308022623
-58.05615396,-80.1597343,-80.28311298,-75.73276802,-83.9219483,-75.10402438,2.032939264,1.576291825
-65.2395321,-82.19848806,-85.69242916,-87.7990043,-86.59952102,-86.2085348,2.889492509,1.554049445
-46.84841268,-82.19999281,-85.7,-87.8,-86.57427006,-86.29765963,2.053784969,1.182935068
-54.97452793,-82.19940177,-85.69159567,-87.64760627,-86.59976222,-86.29974894,2.344253847,1.350074597
-55.61467695,-81.27941021,-85.03839667,-87.28244944,-86.08955474,-85.65370951,2.367308831,1.341940631
-49.39236908,-80.73263383,-83.92233751,-87.71073802,-86.419899,-85.8828712,2.179478214,1.193578327
-45.27995744,-82.09608005,-85.64484122,-87.66148402,-86.56885414,-85.88854586,2.001870172,1.148938237
-58.77255855,-81.66683511,-85.58658916,-87.19608157,-86.383167,-86.24828665,2.482606314,1.417188514
-62.68479686,-82.19841537,-85.59844536,-87.48898267,-86.59081978,-86.21891254,2.717638669,1.504223341
